"EnrollmentID","PersonalID","ProjectID","EntryDate","HouseholdID","RelationshipToHoH","LivingSituation","LengthOfStay","LOSUnderThreshold","PreviousStreetESSH","DateToStreetESSH","TimesHomelessPastThreeYears","MonthsHomelessPastThreeYears","DisablingCondition","DateOfEngagement","MoveInDate","DateOfPATHStatus","ClientEnrolledInPATH","ReasonNotEnrolled","WorstHousingSituation","PercentAMI","LastPermanentStreet","LastPermanentCity","LastPermanentState","LastPermanentZIP","AddressDataQuality","ReferralSource","CountOutreachReferralApproaches","DateOfBCPStatus","EligibleForRHY","ReasonNoServices","RunawayYouth","SexualOrientation","SexualOrientationOther","FormerWardChildWelfare","ChildWelfareYears","ChildWelfareMonths","FormerWardJuvenileJustice","JuvenileJusticeYears","JuvenileJusticeMonths","UnemploymentFam","MentalHealthDisorderFam","PhysicalDisabilityFam","AlcoholDrugUseDisorderFam","InsufficientIncome","IncarceratedParent","VAMCStation","TargetScreenReqd","TimeToHousingLoss","AnnualPercentAMI","LiteralHomelessHistory","ClientLeaseholder","HOHLeaseholder","SubsidyAtRisk","EvictionHistory","CriminalRecord","IncarceratedAdult","PrisonDischarge","SexOffender","DisabledHoH","CurrentPregnant","SingleParent","DependentUnder6","HH5Plus","CoCPrioritized","HPScreeningScore","ThresholdScore","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"190003","91254","1558",2020-10-05,"190003",1,5,4,0,99,,,,0,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-10-13 00:00:00,2020-10-13 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"191050","91255","1558",2020-10-05,"191050",1,5,4,0,99,,,,0,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-12-20 00:00:00,2021-12-20 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"191600","91273","1558",2021-09-10,"191600",1,5,4,0,99,,,,0,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-12-16 00:00:00,2021-12-16 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"190292","91414","1558",2021-04-20,"190292",1,5,4,0,99,,,,0,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-04-21 00:00:00,2021-04-21 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"190789","91828","1558",2020-07-27,"190789",1,99,99,0,99,,,,99,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-04-20 00:00:00,2021-04-20 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"190789_27725","91859","1558",2020-07-27,"190789",2,99,99,0,99,,,,99,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-02-03 00:00:00,2021-02-03 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"190349","92095","1558",2019-02-15,"190349",1,5,5,0,99,,,,0,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2021-09-29 00:00:00,2021-09-29 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"193176","92112","1558",2021-05-21,"193176",1,29,4,0,99,,,,1,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2022-03-22 00:00:00,2022-03-22 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"193085","92129","1558",2021-04-28,"193085",1,5,4,0,99,,,,1,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2022-03-07 00:00:00,2022-03-07 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"193062","92146","1558",2021-02-26,"193062",1,5,5,0,99,,,,1,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2022-03-22 00:00:00,2022-03-22 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"191642_27883","92158","1558",2020-11-09,"191642",2,99,99,0,99,,,,99,,,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2020-11-10 00:00:00,2020-11-10 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
