"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"91254","Poppy","R","Downtown","",1,"300015670",1,1990-05-22,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-10-06 16:44:00,2020-10-06 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"91255","Unicorn","T","Marvelous","",1,"300015671",1,1989-10-03,1,1,0,0,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-10-06 16:44:00,2021-12-20 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"91273","Piper","","Cushion","",1,"300015917",1,1991-02-12,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-10 16:35:00,2021-09-10 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"91414","Orange","Y","Video","",1,"300020700",1,1990-06-04,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-04-21 20:09:00,2021-04-21 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"91828","Sweetgum","","Sincere","",1,"300032724",1,1992-05-08,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2020-07-31 13:54:00,2021-02-04 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"91859","Mist","","Puptent","",1,"300033760",99,2011-04-23,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-07-31 13:54:00,2021-02-03 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92095","Energy","T","Waiting","",1,"300041109",1,1980-06-26,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-06-01 21:47:00,2021-09-29 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92112","Canada","F","Pasteboard","",1,"300041198",1,1981-04-07,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-06-09 11:27:00,2021-06-09 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92129","Bamboo","","Majestic","",1,"300041299",1,1984-08-24,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-04-30 12:20:00,2021-04-30 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92146","Friction","","Abiding","",1,"300041418",1,1984-08-03,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-02-26 18:30:00,2021-02-26 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92158","Hepzibah","Z","Yesterday","",1,"300041540",99,2013-12-18,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-11-10 18:58:00,2020-11-10 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92196","Bluebottle","Y","Pudgy","",1,"300041693",99,2016-01-18,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-11-10 18:58:00,2020-11-10 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92216","Paperback","F","Phish","",1,"300041772",99,2019-09-26,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-06-26 15:22:00,2020-06-26 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92217","Paddle","R","Pursuant","",1,"300041773",8,2019-11-04,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-04-30 12:20:00,2021-10-04 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92253","Slughorn","T","Voluntary","",1,"300041942",1,1980-05-16,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-05-07 15:36:00,2021-05-07 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92259","Click","T","Paroxysm","III",1,"300041977",1,1989-02-04,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-11-10 18:58:00,2020-11-10 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92281","Banana","X","Abiding","",1,"300042084",99,2012-06-25,1,0,0,1,0,0,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-05-07 15:34:00,2021-05-07 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92283","Chives","R","Plankton","",1,"300042095",1,1983-01-17,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-06-26 15:22:00,2020-06-26 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92316","Butterfly","Z","Furniture","",1,"300042282",1,2019-02-26,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-02-26 18:30:00,2021-10-18 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
"92455","Mango","F","Confident","Jr",1,"300043445",99,2020-01-18,1,1,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-10-06 16:44:00,2022-02-03 00:00:00,"0",,"5B900FF0991AFCCDBA60D4F12DD5F01D"
