EnrollmentID,PersonalID,ProjectID,EntryDate,HouseholdID,RelationshipToHoH,LivingSituation,LengthOfStay,LOSUnderThreshold,PreviousStreetESSH,DateToStreetESSH,TimesHomelessPastThreeYears,MonthsHomelessPastThreeYears,DisablingCondition,DateOfEngagement,MoveInDate,DateOfPATHStatus,ClientEnrolledInPATH,ReasonNotEnrolled,WorstHousingSituation,PercentAMI,LastPermanentStreet,LastPermanentCity,LastPermanentState,LastPermanentZIP,AddressDataQuality,ReferralSource,CountOutreachReferralApproaches,DateOfBCPStatus,EligibleForRHY,ReasonNoServices,RunawayYouth,SexualOrientation,SexualOrientationOther,FormerWardChildWelfare,ChildWelfareYears,ChildWelfareMonths,FormerWardJuvenileJustice,JuvenileJusticeYears,JuvenileJusticeMonths,UnemploymentFam,MentalHealthDisorderFam,PhysicalDisabilityFam,AlcoholDrugUseDisorderFam,InsufficientIncome,IncarceratedParent,VAMCStation,TargetScreenReqd,TimeToHousingLoss,AnnualPercentAMI,LiteralHomelessHistory,ClientLeaseholder,HOHLeaseholder,SubsidyAtRisk,EvictionHistory,CriminalRecord,IncarceratedAdult,PrisonDischarge,SexOffender,DisabledHoH,CurrentPregnant,SingleParent,DependentUnder6,HH5Plus,CoCPrioritized,HPScreeningScore,ThresholdScore,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
849668,595460,1362,2022-05-04,s_849668,1,36,3,,,2022-05-04,1,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-09 13:38:05,2022-05-09 13:42:46,27,,MERGED-ID
837182,620743,1362,2021-09-24,s_837182,1,10,5,,,,1,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 12:44:56,2022-02-09 14:23:35,27,,MERGED-ID
841663,622187,1362,2022-02-19,s_841663,1,1,5,,,2018-03-01,1,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22 10:28:22,2022-03-10 10:58:37,27,,MERGED-ID
826156,676251,1362,2021-09-27,s_826156,1,16,2,,,2020-12-31,2,107,1,,2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-29 09:01:53,2021-10-04 09:50:48,28,,MERGED-ID
824180,686916,1362,2021-09-08,s_824180,1,35,2,,,2021-08-10,1,101,1,,2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09 10:06:13,2021-10-01 09:19:00,28,,MERGED-ID
838548,686916,1362,2022-01-25,s_838548,1,36,10,,,2021-12-25,2,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-26 16:02:08,2022-02-08 15:29:07,27,,MERGED-ID
850265,700683,1362,2022-05-14,s_850265,1,16,5,,,2021-02-01,1,103,0,,2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-16 09:36:15,2022-07-10 07:10:03,30,,MERGED-ID
855905,702280,1362,2022-07-08,s_855905,1,35,10,,,2022-07-08,1,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-10 14:01:35,2022-07-15 15:44:13,27,,MERGED-ID
826158,528656,1362,2021-09-28,s_826158,1,10,3,,,2021-09-06,2,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-29 09:12:41,2021-10-01 09:13:44,28,,MERGED-ID
836116,594380,1362,2022-01-06,s_836116,1,16,4,,,2021-05-06,4,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-07 11:39:00,2022-02-09 14:12:19,27,,MERGED-ID
