PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,AmIndAKNative,Asian,BlackAfAmerican,NativeHIPacific,White,RaceNone,Ethnicity,Female,Male,NoSingleGender,Transgender,Questioning,GenderNone,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
528656,Brow,,Ilk,Jr.,1,836742063,1,1988-07-12,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2015-01-06 10:19:36,2015-09-30 17:18:23,28,,MERGED-ID
594380,Felt,Lobster,Ruler,,1,897429523,1,1977-04-08,1,0,0,0,0,1,,0,0,0,1,0,0,,0,,,,,,,,,,,,,2016-11-21 13:54:46,2016-11-21 13:54:46,27,,MERGED-ID
595460,Plume,Corn,Traits,,1,664203436,1,1971-03-24,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2016-12-10 13:49:32,2016-12-10 13:49:32,16,,MERGED-ID
599921,Brilliant,,Overcharge,,1,378359906,1,1973-07-27,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2017-03-03 11:03:43,2017-06-21 17:04:07,25,,MERGED-ID
602304,Purree,,Plantlike,,1,705551248,1,1973-10-20,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2017-04-17 15:07:32,2017-04-17 15:07:32,25,,MERGED-ID
620743,Trophy,Undercoat,Medicinal,,1,330443441,1,1986-05-26,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2018-03-14 09:34:11,2018-03-14 09:34:11,28,,MERGED-ID
622187,Maline,I,Form,,1,235521095,1,1985-02-08,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2018-04-16 11:14:02,2018-04-16 11:14:02,27,,MERGED-ID
628244,Tenne,Murrey,Reddishness,,1,768175769,1,1985-11-20,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2018-08-01 20:33:48,2018-08-16 12:49:50,30,,MERGED-ID
631690,Tectonics,,Electuary,,1,783052248,1,1980-10-05,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2018-10-03 00:36:56,2018-10-03 16:12:23,27,,MERGED-ID
649183,Ornamentation,,Polycotyl,,1,540284639,1,1972-10-12,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-08-27 12:41:42,2019-08-27 12:41:42,27,,MERGED-ID
