"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"91202","Tolerance","F","Zippy","",1,"300015501",1,1956-12-01,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-08-20 18:14:00,2020-08-20 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"91266","Summer","T","Package","",1,"300015846",1,1994-03-23,1,0,0,0,0,1,,99,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,2020-11-11 00:44:00,2022-04-13 00:00:00,"891",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"91402","Turtle","Z","Education","MSW, LISW",1,"300020330",1,1954-12-04,1,1,0,0,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2012-09-07 17:16:00,2020-11-10 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92063","Train","F","Perquisite","",1,"300040785",1,1997-06-02,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:47:00,2021-09-30 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92119","Raspberry","T","Nervous","",1,"300041242",1,1979-07-14,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-12-11 16:43:00,2020-12-11 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92125","Dumbledore","T","Suddenly","",1,"300041284",1,1965-04-18,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-10-20 13:41:00,2020-10-20 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92131","Star","R","Cleverly","",1,"300041304",1,1970-06-09,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-01-31 18:00:00,2021-10-05 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92143","Minister","X","Sugar","III",1,"300041405",1,1951-03-17,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-12-04 19:14:00,2020-12-04 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92165","Warmth","Z","Pick","",1,"300041554",1,1963-12-12,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-01-12 16:05:00,2021-01-12 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92233","Snail","T","Phederal","",1,"300041837",1,1957-07-31,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-12-24 15:30:00,2019-12-24 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92278","Pepperoni","X","Vigorous","",1,"300042070",1,1964-04-18,1,0,0,0,0,1,,0,0,1,1,0,0,,0,,,,,,,,,,,,,2021-02-26 21:38:00,2022-05-03 00:00:00,"889",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92282","Herring","F","Bustling","",1,"300042094",1,1988-04-26,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-01-27 20:48:00,2021-01-28 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92311","Pebbles","Y","Morning","",1,"300042260",1,1990-10-09,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2020-11-18 15:19:00,2020-11-18 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92320","Persimmon","X","Goodbye","",1,"300042294",1,1978-06-21,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2012-07-25 16:02:00,2015-02-16 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"92322","Rhubarb","T","Voracious","",1,"300042320",1,1966-08-09,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-04-05 17:14:00,2019-04-05 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"94208","Bacon","","Vigorous","",1,"940596896",1,2011-05-20,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2022-04-13 15:33:43,2022-04-13 00:00:00,"891",,"150C1BB9C86E92F8DB0EC80CA143BB64"
