"EnrollmentID","PersonalID","ProjectID","EntryDate","HouseholdID","RelationshipToHoH","LivingSituation","LengthOfStay","LOSUnderThreshold","PreviousStreetESSH","DateToStreetESSH","TimesHomelessPastThreeYears","MonthsHomelessPastThreeYears","DisablingCondition","DateOfEngagement","MoveInDate","DateOfPATHStatus","ClientEnrolledInPATH","ReasonNotEnrolled","WorstHousingSituation","PercentAMI","LastPermanentStreet","LastPermanentCity","LastPermanentState","LastPermanentZIP","AddressDataQuality","ReferralSource","CountOutreachReferralApproaches","DateOfBCPStatus","EligibleForRHY","ReasonNoServices","RunawayYouth","SexualOrientation","SexualOrientationOther","FormerWardChildWelfare","ChildWelfareYears","ChildWelfareMonths","FormerWardJuvenileJustice","JuvenileJusticeYears","JuvenileJusticeMonths","UnemploymentFam","MentalHealthDisorderFam","PhysicalDisabilityFam","AlcoholDrugUseDisorderFam","InsufficientIncome","IncarceratedParent","VAMCStation","TargetScreenReqd","TimeToHousingLoss","AnnualPercentAMI","LiteralHomelessHistory","ClientLeaseholder","HOHLeaseholder","SubsidyAtRisk","EvictionHistory","CriminalRecord","IncarceratedAdult","PrisonDischarge","SexOffender","DisabledHoH","CurrentPregnant","SingleParent","DependentUnder6","HH5Plus","CoCPrioritized","HPScreeningScore","ThresholdScore","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"192957","90452","1551",2019-08-01,"192957",1,1,8,99,99,,8,,99,,2019-08-01,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-12-01 00:00:00,2021-12-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192973","90677","1551",2018-12-04,"192973",1,1,3,99,99,2018-08-15,2,112,99,,2018-12-04,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192993","90679","1551",2007-09-25,"192993",1,1,4,99,99,2007-06-01,3,104,99,,2007-09-25,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-11-19 00:00:00,2021-11-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192917","90810","1551",2015-08-17,"192917",1,1,5,99,99,2013-06-17,2,113,99,,2015-08-17,,,,99,,"","","","02108",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2016-11-21 00:00:00,2016-11-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192920","90831","1551",2019-05-01,"192920",1,2,4,0,99,,,,99,,2019-05-01,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-05-06 00:00:00,2019-05-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192911","90864","1551",2011-07-08,"192911",1,1,5,99,99,2011-04-01,3,103,99,,2011-07-08,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2022-01-19 00:00:00,2022-01-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193059","90928","1551",2021-09-24,"193059",1,10,5,0,99,,,,99,,2021-09-24,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193029","91057","1551",2019-07-01,"193029",1,35,4,0,99,,,,99,,2019-07-01,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-02-11 00:00:00,2021-02-11 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192331","91059","1551",2019-12-12,"192331",1,2,3,0,99,,,,99,,2019-12-12,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2020-07-06 00:00:00,2020-07-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193196","91097","1551",2019-12-23,"193196",1,2,3,0,99,,,,99,,2019-12-23,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193166","91129","1551",2020-06-15,"193166",1,1,4,99,99,2020-02-01,1,104,99,,2020-06-15,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"190052","91137","1551",2020-06-08,"190052",1,16,5,99,99,2018-06-01,4,113,99,,2020-06-08,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2020-06-18 00:00:00,2020-06-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"190026","91195","1551",2020-09-23,"190026",1,2,4,0,99,,,,99,,2020-09-23,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2020-09-28 00:00:00,2020-09-28 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"190015","91196","1551",2020-08-25,"190015",1,5,4,0,99,,,,99,,2020-08-25,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2020-10-01 00:00:00,2020-10-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193150","91200","1551",2020-10-21,"193150",1,25,3,1,0,,,,99,,2020-10-21,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2020-10-22 00:00:00,2020-10-22 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193136","91220","1551",2020-06-26,"193136",1,1,5,99,99,2019-06-01,1,113,99,,2020-06-26,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-11-30 00:00:00,2021-11-30 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192046","91226","1551",2019-11-14,"192046",1,35,4,0,99,,,,99,,2019-11-19,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-12-15 00:00:00,2021-12-15 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193088","91335","1551",2014-08-12,"193088",1,16,4,99,99,2013-10-10,2,113,99,,2014-08-12,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2019-03-21 00:00:00,2019-03-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193175","91427","1551",2020-11-01,"193175",1,2,4,0,99,,,,99,,2020-11-01,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-08 00:00:00,2021-10-08 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193189","91441","1551",2020-11-01,"193189",1,1,4,99,99,2020-04-01,1,101,99,,2020-11-20,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-01-07 00:00:00,2021-01-07 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"192942","91510","1551",2020-12-11,"192942",1,16,3,99,99,2020-12-01,1,101,99,,2020-12-11,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2021-10-25 00:00:00,2021-10-25 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"191552","91574","1551",2018-04-01,"191552",1,1,2,99,99,2018-03-16,3,104,99,,2018-04-01,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,2018-04-10 00:00:00,2018-04-10 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"193068","91613","1551",2019-04-22,"193068",1,1,3,99,99,2019-01-31,2,103,99,,2019-04-22,,,,99,,"","","","",99,99,,,,,,99,"",99,,,99,,,,,,,,,"518",,,,,,,,,,,,,,,,,,,,,2022-01-27 00:00:00,2022-01-27 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
