"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90452","Penguin","R","Package","",1,"300001061",1,1944-05-30,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-12-27 00:22:00,2021-12-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90677","Currant","T","Permutation","",1,"300001209",1,1982-06-20,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2018-12-26 18:28:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90679","Junior","X","Restfully","",1,"300012096",1,1937-04-23,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2011-11-08 14:06:00,2021-11-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90810","Sagebrush","X","Impartial","",1,"300013132",1,1950-02-04,1,0,0,0,0,1,,0,0,1,0,0,0,,1,1968,1969,0,0,0,0,0,0,0,0,3,1,2015-08-25 18:02:00,2015-08-25 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90831","Beauty","T","Outgoing","",1,"300013291",1,1963-12-12,1,0,0,0,0,1,,0,0,1,0,0,0,,1,1984,1988,0,0,0,0,0,0,0,0,2,1,2019-05-06 17:12:00,2019-05-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90864","Perseus","","Photocopy","",1,"300013572",1,1953-05-28,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2012-02-16 00:04:00,2022-01-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"90928","Kitten","","Perfunctory","",1,"300014013",1,1962-01-05,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2013-12-04 17:34:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91057","Tomato","R","Palliative","",1,"300015173",1,1949-09-03,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-06-22 14:18:00,2021-02-11 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91059","Spoon","X","Phantom","",1,"300015176",1,1965-06-30,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-07-06 11:34:00,2020-07-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91097","Sage","Y","Pediatrics","",1,"300015261",1,1964-08-06,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-07-10 17:22:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91129","Bean","F","Petticoat","",1,"300015333",1,1974-01-05,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-06-18 18:47:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91137","Honesty","R","Physique","",1,"300015355",1,1983-10-03,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-06-18 18:14:00,2020-06-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91195","Paintbrush","T","Flippant","",1,"300015482",1,1952-03-10,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-09-23 19:26:00,2020-09-23 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91196","Bottlebrush","Z","Free","",1,"300015486",1,1955-02-18,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-10-01 16:19:00,2020-10-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91200","Beauty","X","Grey","",1,"300015498",1,1956-08-03,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-10-22 14:28:00,2020-10-22 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91220","Zebra","F","Gladly","",1,"300015550",1,1965-09-30,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-06-29 13:10:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"91226","Report","X","Yam","",1,"300015568",1,1976-05-13,1,0,0,0,0,1,,0,0,1,0,0,0,,1,,,,,,,,,,,,,2020-09-22 16:13:00,2021-10-20 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
