"EnrollmentCOCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4772646","181582","181582","807","76773",2020-05-01,"XX-500",1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772654","181583","181583","807","76774",2020-05-01,"XX-500",1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772677","181584","181584","807","76776",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772678","181585","181585","807","76777",2020-05-01,"XX-500",1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772697","181586","181586","807","76778",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772714","181587","181587","807","76779",2020-05-01,"XX-500",1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772737","181588","181588","807","76781",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772738","181589","181589","807","76783",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772765","181590","181590","807","76786",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772773","181591","181591","807","76787",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772781","181592","181592","807","76788",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772789","181593","181593","807","76789",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772797","181594","181594","807","76791",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772813","181595","181595","807","76793",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772840","181596","181596","807","76795",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772848","181597","181597","807","76797",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772856","181598","181598","807","76798",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772864","181599","181599","807","76799",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772872","181600","181600","807","76800",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772880","181601","181601","807","76801",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772888","181602","181602","807","76802",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772896","181603","181603","807","76803",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772904","181604","181604","807","76804",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772912","181605","181605","807","76805",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772920","181606","181606","807","76806",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772928","181607","181607","807","76807",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"3C58979F18524DA0BD3DF68C02D12A20"
"4772936","181608","181608","807","76808",2020-05-01,"XX-500",1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
"4773543","181665","181665","807","76809",2020-05-01,"XX-500",1,2021-08-25 00:00:00,2021-08-25 00:00:00,"891",,"3C58979F18524DA0BD3DF68C02D12A20"
