"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"93541","Liveoak","F","Receptive","",1,"300060315",1,1977-03-17,1,0,0,1,0,0,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-10-27 11:16:15,2022-02-10 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93542","Tadpole","","Possible","",1,"300060318",1,1970-08-22,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-27 11:21:43,2022-02-10 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93543","Springform","Z","Youthful","",1,"300060349",1,2000-09-13,1,0,0,0,0,0,99,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-27 14:26:04,2022-02-03 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93544","Precious","F","Silent","",1,"300060350",99,2021-03-11,1,0,0,0,0,0,8,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-27 14:34:30,2022-02-03 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93545","Princeton","T","Phollicle","",1,"300060366",1,1971-08-15,1,0,0,0,0,0,99,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-28 08:57:04,2022-02-03 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93546","Group","","Billowy","",1,"300060367",1,1970-09-29,1,0,0,0,0,0,99,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-28 10:34:30,2022-02-03 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93547","House","F","Bright","",1,"300060371",1,1950-10-27,1,0,0,0,0,0,99,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-10-28 12:34:55,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93548","Prudence","R","Phestival","",1,"300060372",1,1976-12-04,1,0,0,0,0,0,8,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-28 12:37:31,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93549","Interest","T","Bumpy","",1,"300060373",1,2008-02-20,1,0,0,0,0,0,8,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-10-28 12:39:42,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93560","Pasta","Y","Potter","",1,"300061594",1,1982-07-09,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-11-02 10:20:18,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93561","Cauliflower","Z","Raspy","",1,"300061595",1,2009-06-07,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-11-02 10:24:30,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93562","Fantastic","F","Poundstone","",1,"300061596",2,1977-03-18,1,0,0,0,0,0,99,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-11-02 10:34:26,2022-02-04 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93563","Mosquito","","Decision","",1,"300061634",1,1988-07-19,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-11-04 09:11:21,2022-02-09 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93623","Trumpet","Z","Uncle","",1,"300063177",1,1984-01-08,1,0,0,1,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2022-01-31 09:08:55,2022-01-31 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93624","Persephone","F","Careful","",1,"300063178",1,2007-10-16,1,0,0,1,0,0,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2022-01-31 09:12:00,2022-01-31 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
"93625","Owl","R","Umbrella","",1,"300063179",1,2017-12-30,1,0,0,1,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2022-01-31 09:13:35,2022-01-31 00:00:00,"0",,"B548758310BF31D18CD7945276FDB7D5"
