"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90760","Parsnip","X","Noiseless","",1,"300001281",1,1989-05-07,1,0,0,1,0,0,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2019-03-22 19:35:00,2022-03-10 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"90961","Newt","F","Britches","",1,"300014248",1,1963-01-20,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,2020-01-07 02:01:27,2021-09-29 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"90972","Peony","X","Theramin","",1,"300014581",1,1980-10-27,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2019-03-05 05:00:00,2022-03-11 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"90993","Pants","F","Unwritten","",1,"300014899",1,1987-12-17,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-14 17:51:00,2021-09-14 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"91249","Cocoa","Y","Icicle","",1,"300015646",1,1985-02-24,1,0,0,1,0,0,,9,0,1,0,0,0,,0,,,,,,0,,,,,,,2020-02-03 05:00:00,2020-02-03 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"91287","Slughorn","Z","Peek","",1,"300001661",1,1958-11-13,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,0,,,,,,,2011-11-11 14:57:00,2017-07-20 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"92047","Crocodile","Y","Phire","",1,"300040531",1,1980-05-29,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,2021-04-21 15:02:00,2021-04-21 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"92791","Ketchup","X","Digestion","",1,"300004634",1,1962-08-04,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:34:00,2021-09-30 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"93128","Libya","T","Phinger","III",1,"300049369",1,1981-02-24,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2011-11-10 22:49:00,2022-03-09 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"93257","Argentina","Y","Sponge","",1,"300050387",1,1970-08-13,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2016-07-26 15:46:00,2021-10-22 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"93480","Springform","T","Loudly","",1,"300057314",1,1984-06-25,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-14 18:09:00,2022-03-09 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"93526","Knowledge","Y","Milky","",1,"300059494",1,1990-02-25,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,2019-01-30 05:00:00,2021-04-21 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"93719","View","R","Gingerale","",1,"300006745",1,1967-10-03,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2011-11-28 15:55:00,2022-03-11 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
"94099","Nectarine","T","Therapeutic","",1,"300000957",1,1990-06-09,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-27 18:34:00,2022-03-11 00:00:00,"0",,"7DBFA440C094948C56CAD3D7F3644ECA"
