"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90443","Earthquake","Z","Cheerful","",1,"300010565",1,2003-09-17,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2017-11-17 20:57:00,2017-12-01 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"90473","Historic","Y","Aboard","",1,"300001072",1,1960-04-10,1,0,0,0,0,1,,1,0,1,0,0,0,,1,,,,,,,,,,,,,2016-05-11 20:31:00,2022-03-02 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"90662","Energy","","Person","",1,"300011997",1,2017-09-11,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2017-11-17 20:57:00,2017-11-17 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"90911","Snow","R","Pandemonium","",1,"300013899",1,1961-04-26,1,0,0,1,0,0,,0,0,1,0,0,0,,1,1980,1983,0,0,0,0,0,0,0,0,4,1,2016-05-11 21:13:00,2020-12-17 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"90940","Spruce","","Glorious","",1,"300014076",1,1952-11-14,1,0,0,0,0,1,,1,0,1,0,0,0,,1,1982,1983,0,0,0,0,0,0,0,0,1,1,2018-11-05 15:09:00,2018-11-05 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91003","Partridge","F","Solid","",1,"300015018",1,1946-07-21,1,0,0,0,0,1,,0,0,1,0,0,0,,1,1964,1968,0,0,1,0,0,0,0,0,4,2,2020-01-22 17:01:00,2020-01-22 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91067","Catnip","F","Parchment","",1,"300015207",1,1972-01-23,1,0,0,1,0,0,,0,0,1,0,0,0,,1,2004,2005,0,0,0,0,0,1,0,0,1,1,2020-07-29 19:25:00,2020-07-29 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91068","Team","R","Transport","",1,"300015208",1,1998-12-16,1,0,0,0,0,1,,0,0,1,0,0,0,,1,2017,2019,0,0,0,0,0,0,0,0,1,2,2020-02-06 13:10:00,2020-02-06 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91070","Teacher","Y","Sidewalk","",1,"300015212",1,1984-05-19,1,0,0,0,0,1,,0,1,0,0,0,0,,1,2006,2006,0,0,0,0,0,0,0,0,2,1,2020-09-18 13:54:00,2020-09-18 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91080","Puffin","T","Organization","",1,"300015230",1,1986-08-09,1,0,0,0,0,1,,0,0,1,0,0,0,,1,2005,2009,0,0,0,0,0,1,0,0,1,1,2020-06-16 13:15:00,2020-06-16 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91082","Gingerroot","Y","Boiling","",1,"300015233",1,1964-03-02,1,0,0,0,0,1,,0,0,1,0,0,0,,1,2010,2011,0,0,0,0,0,1,1,0,1,1,2020-10-08 19:41:00,2020-10-08 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91088","Marshmallow","Y","Adaptable","III",1,"300015247",1,1966-06-23,1,0,0,1,0,0,,0,1,0,0,0,0,,1,1989,1993,0,0,0,1,0,0,0,0,1,1,2020-05-28 17:54:00,2020-05-28 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91094","Patience","Y","Library","",1,"300015254",1,1955-08-22,1,0,0,0,0,1,,0,0,1,0,0,0,,1,1985,1988,0,0,0,0,0,0,0,0,1,1,2020-06-24 15:35:00,2020-06-24 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"91095","Ricepaper","R","Pedagogue","",1,"300015257",1,2005-02-05,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-09-02 12:49:00,2020-09-02 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
