"EnrollmentCoCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4900371","190047","190047","1553","90473",2021-02-12,"XX-500",1,2022-03-02 00:00:00,2022-03-02 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4900873","190498","190498","1553","90911",2020-12-01,"XX-500",1,2020-12-17 00:00:00,2020-12-17 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4900909","190291","190291","1553","90940",2021-01-26,"XX-500",1,2021-11-17 00:00:00,2021-11-17 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4900980","190672","190672","1553","91003",2020-01-22,"XX-500",1,2022-02-01 00:00:00,2022-02-01 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901049","192877","192877","1553","91067",2020-07-29,"XX-500",1,2020-12-17 00:00:00,2020-12-17 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901050","192280","192280","1553","91068",2020-10-14,"XX-500",1,2021-01-06 00:00:00,2021-01-06 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901052","190107","190107","1553","91070",2020-09-17,"XX-500",1,2021-07-13 00:00:00,2021-07-13 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901062","191105","191105","1553","91080",2020-06-16,"XX-500",1,2021-06-25 00:00:00,2021-06-25 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901064","192885","192885","1553","91082",2020-10-08,"XX-500",1,2021-02-02 00:00:00,2021-02-02 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901071","189440","189440","1553","91088",2020-05-27,"XX-500",1,2021-05-24 00:00:00,2021-05-24 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901078","191481","191481","1553","91094",2020-06-24,"XX-500",1,2020-12-07 00:00:00,2020-12-07 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901080","192833","192833","1553","91096",2020-07-30,"XX-500",1,2020-11-02 00:00:00,2020-11-02 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901095","192869","192869","1553","91110",2020-07-24,"XX-500",1,2021-06-03 00:00:00,2021-06-03 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901098","192429","192429","1553","91113",2020-07-17,"XX-500",1,2021-06-09 00:00:00,2021-06-09 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901100","191839","191839","1553","91115",2020-08-26,"XX-500",1,2021-09-27 00:00:00,2021-09-27 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901123","191916","191916","1553","91138",2020-05-07,"XX-500",1,2020-10-14 00:00:00,2020-10-14 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901132","192832","192832","1553","91146",2020-04-16,"XX-500",1,2020-04-16 00:00:00,2020-04-16 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901144","192857","192857","1553","91158",2020-08-27,"XX-500",1,2021-01-07 00:00:00,2021-01-07 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901151","190869","190869","1553","91164",2020-08-20,"XX-500",1,2020-12-07 00:00:00,2020-12-07 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901154","190317","190317","1553","91166",2020-08-12,"XX-500",1,2020-10-14 00:00:00,2020-10-14 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901158","192891","192891","1553","91170",2020-06-04,"XX-500",1,2020-11-24 00:00:00,2020-11-24 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901159","190973","190973","1553","91171",2020-07-16,"XX-500",1,2021-02-10 00:00:00,2021-02-10 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901168","190586","190586","1553","91178",2020-04-09,"XX-500",1,2020-04-13 00:00:00,2020-04-13 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
"4901171","191120","191120","1553","91181",2020-04-27,"XX-500",1,2020-04-27 00:00:00,2020-04-27 00:00:00,"0",,"CB5C3AE021E549E4E5E5881E30243DE8"
