"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90485","Sunflower","Y","Irritable","Jr",1,"300010802",99,2000-05-26,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2019-11-10 13:09:00,2019-11-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90557","Camel","X","Sedate","",1,"300011326",99,1998-05-09,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-10 13:50:00,2019-11-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90569","Lace","","Pulmonary","",1,"300011402",8,1999-11-09,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-04 23:16:00,2019-11-04 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90578","Ruby","Z","Petulant","",1,"300011489",99,1999-08-18,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-10 13:17:00,2019-11-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90660","Lace","T","Ubiquitous","",1,"300011982",99,2001-05-04,1,0,0,0,0,0,99,1,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,2019-11-05 19:06:00,2019-11-05 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90712","Asparagus","X","Picker","",1,"300012397",1,1999-07-05,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-08-14 20:54:00,2020-08-14 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"90868","Highlight","X","Previous","",1,"300013601",99,1997-11-03,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-04 23:30:00,2019-11-04 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91074","Paradise","R","Request","",1,"300015222",1,2003-05-30,1,0,1,1,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-10 18:12:00,2021-09-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91077","Dillweed","Z","Participate","",1,"300015227",1,1999-04-14,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-09-24 12:42:00,2020-09-24 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91106","Atom","Z","Percolate","",1,"300015283",99,1999-04-21,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-09-24 12:55:00,2020-09-24 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91192","Georgia","T","Vapor","",1,"300015475",99,1999-08-16,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-09-24 13:00:00,2020-09-24 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91229","Opal","F","Exotic","",1,"300015571",99,1997-02-07,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-09-24 14:13:00,2021-11-15 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91271","Friction","X","Pathologist","",1,"300015890",99,1998-03-17,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,0,,,,,,,2020-11-15 20:10:00,2020-11-15 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91424","Locket","Z","Competition","Jr",1,"300020988",1,1998-12-07,1,0,1,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-02-03 17:48:00,2021-02-03 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91503","Captain","X","Puptent","",1,"300021770",2,1999-01-28,1,0,0,1,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2020-12-30 17:01:00,2021-03-24 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91745","Lemongrass","R","Hesitant","",1,"300002965",99,1999-05-20,1,0,0,1,0,0,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2016-04-25 18:51:00,2019-11-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"91857","Automobile","T","Picker","",1,"300003372",99,1999-10-01,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2017-02-14 17:05:00,2017-02-14 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"93486","Shiny","Z","Parody","",1,"300057353",1,1999-11-04,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-10 18:55:00,2021-09-10 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"93606","Flower","F","Humorous","",1,"300062800",9,1998-09-16,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2022-01-14 10:47:52,2022-01-14 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"93727","Onion","X","Graceful","",1,"300006797",99,2000-12-24,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-05 00:01:00,2019-11-05 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"93831","Horseradish","Y","Pasteboard","",1,"300007512",99,1998-04-07,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2019-11-04 23:35:00,2019-11-04 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"93867","Garlic","Y","Loyally","",1,"300007911",1,1999-11-04,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-01 04:00:00,2022-01-22 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"94051","Princeton","T","Thundering","",1,"300009203",99,1998-01-25,1,0,0,0,0,1,,1,1,0,0,0,0,,0,,,,,,,,,,,,,2019-11-10 14:01:00,2020-11-14 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"94064","Strict","T","Verdant","",1,"300009322",8,2000-06-09,1,0,0,0,0,0,99,1,0,1,0,0,0,,0,,,,,,,,,,,,,2018-07-28 15:28:00,2018-07-28 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
"94155","Audience","R","True","",1,"300009986",99,1998-09-13,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-04-19 12:10:00,2019-04-19 00:00:00,"0",,"FC441CC92F51873B6BC3E171E8465759"
