"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90386","Question","X","Parallel","",1,"300010073",1,1959-03-26,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:45:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"90892","Shiny","R","Putative","",1,"300013731",1,1980-01-12,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2017-12-02 20:17:00,2021-12-06 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"90932","Apricot","R","Purgatory","",1,"300001404",1,1998-03-04,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:34:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91423","Pasta","F","Pringle","",1,"300020982",1,1974-08-09,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:35:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91430","Surprise","R","Pringle","",1,"300021039",1,1985-03-26,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:33:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91435","Wouldeye","X","Putty","",1,"300021084",2,1982-07-14,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-02-04 17:01:00,2021-02-04 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91450","Unicorn","Y","Proverbial","III",1,"300021253",1,1980-03-12,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:33:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91474","Pixie","Z","Dynamic","",1,"300021464",99,1972-08-01,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-08-24 14:47:00,2020-08-24 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91476","Camel","","Friendly","",1,"300021482",1,1973-07-19,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:47:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"91477","Australia","","Patronage","",1,"300021503",1,1981-06-30,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2019-05-24 16:49:00,2019-05-24 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
