"EnrollmentCoCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4900277","190263","190263","1566","90386",2021-09-20,"XX-500",1,2021-12-10 00:00:00,2021-12-10 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4900846","193184","193184","1566","90892",2021-05-13,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4900897","192029","192029","1566","90932",2019-05-23,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901486","193001","193001","1566","91423",2021-01-29,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901494","190442","190442","1566","91430",2019-12-13,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901499","192015","192015","1566","91435",2020-11-05,"XX-500",1,2021-02-04 00:00:00,2021-02-04 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901515","193065","193065","1566","91450",2019-11-20,"XX-500",1,2022-03-18 00:00:00,2022-03-18 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901544","190028","190028","1566","91474",2020-08-24,"XX-500",1,2020-08-24 00:00:00,2020-08-24 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901546","190050","190050","1566","91476",2019-11-07,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901547","190123","190123","1566","91477",2019-05-24,"XX-500",1,2019-05-24 00:00:00,2019-05-24 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901552","190274","190274","1566","91482",2018-05-10,"XX-500",1,2022-01-26 00:00:00,2022-01-26 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901553","192515","192515","1566","91482",2021-08-01,"XX-500",1,2022-01-26 00:00:00,2022-01-26 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901564","191177","191177","1566","91493",2019-10-23,"XX-500",1,2021-01-20 00:00:00,2021-01-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901567","192456","192456","1566","91496",2019-11-13,"XX-500",1,2021-01-21 00:00:00,2021-01-21 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901569","192464","192464","1566","91498",2019-08-05,"XX-500",1,2021-01-19 00:00:00,2021-01-19 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901582","190040","190040","1566","91507",2021-01-26,"XX-500",1,2021-05-07 00:00:00,2021-05-07 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901583","190124","190124","1566","91508",2020-09-17,"XX-500",1,2021-02-09 00:00:00,2021-02-09 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901594","192994","192994","1566","91516",2020-10-26,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901598","192300","192300","1566","91520",2019-09-19,"XX-500",1,2021-01-18 00:00:00,2021-01-18 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901601","190168","190168","1566","91523",2019-05-13,"XX-500",1,2021-12-23 00:00:00,2021-12-23 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901605","191931","191931","1566","91525",2020-06-01,"XX-500",1,2022-03-03 00:00:00,2022-03-03 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901607","190403","190403","1566","91526",2020-06-10,"XX-500",1,2022-01-20 00:00:00,2022-01-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901614","191027","191027","1566","91532",2020-10-26,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901616","191858","191858","1566","91533",2019-11-21,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901645","191638","191638","1566","91556",2019-07-05,"XX-500",1,2019-07-16 00:00:00,2019-07-16 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4901773","193112","193112","1566","91655",2021-09-08,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902060","191668","191668","1566","91881",2021-05-05,"XX-500",1,2021-05-11 00:00:00,2021-05-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902196","193151","193151","1566","91976",2021-09-20,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902263","191852","191852","1566","92027",2021-02-03,"XX-500",1,2021-12-20 00:00:00,2021-12-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902267","190049","190049","1566","92031",2019-10-30,"XX-500",1,2021-05-12 00:00:00,2021-05-12 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902271","190121","190121","1566","92035",2021-02-03,"XX-500",1,2022-02-22 00:00:00,2022-02-22 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902272","191156","191156","1566","92036",2021-02-04,"XX-500",1,2021-02-04 00:00:00,2021-02-04 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902274","190166","190166","1566","92038",2021-02-03,"XX-500",1,2021-02-03 00:00:00,2021-02-03 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902278","191439","191439","1566","92042",2021-01-20,"XX-500",1,2021-09-03 00:00:00,2021-09-03 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902343","190257","190257","1566","92102",2021-05-04,"XX-500",1,2021-09-10 00:00:00,2021-09-10 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902366","190674","190674","1566","92123",2021-05-03,"XX-500",1,2021-12-20 00:00:00,2021-12-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902393","193134","193134","1566","92147",2021-03-11,"XX-500",1,2021-09-07 00:00:00,2021-09-07 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902395","191754","191754","1566","92149",2021-05-11,"XX-500",1,2021-05-11 00:00:00,2021-05-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902396","191500","191500","1566","92150",2021-08-17,"XX-500",1,2021-09-14 00:00:00,2021-09-14 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902411","190126","190126","1566","92159",2021-03-23,"XX-500",1,2021-12-20 00:00:00,2021-12-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902417","190114","190114","1566","92163",2021-04-21,"XX-500",1,2021-05-07 00:00:00,2021-05-07 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902433","192955","192955","1566","92176",2021-05-19,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902439","190150","190150","1566","92182",2021-05-18,"XX-500",1,2021-09-07 00:00:00,2021-09-07 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902444","190251","190251","1566","92186",2021-05-03,"XX-500",1,2021-09-10 00:00:00,2021-09-10 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902450","190627","190627","1566","92191",2021-04-13,"XX-500",1,2022-02-21 00:00:00,2022-02-21 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902457","190149","190149","1566","92198",2020-06-17,"XX-500",1,2021-03-23 00:00:00,2021-03-23 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902464","192473","192473","1566","92205",2021-01-01,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902465","190280","190280","1566","92206",2021-05-05,"XX-500",1,2021-05-11 00:00:00,2021-05-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902469","190293","190293","1566","92210",2021-05-04,"XX-500",1,2021-05-04 00:00:00,2021-05-04 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902479","191364","191364","1566","92218",2021-04-09,"XX-500",1,2021-04-14 00:00:00,2021-04-14 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902497","192273","192273","1566","92230",2021-03-01,"XX-500",1,2021-03-09 00:00:00,2021-03-09 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902512","190303","190303","1566","92242",2021-05-04,"XX-500",1,2021-09-10 00:00:00,2021-09-10 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902514","191459","191459","1566","92244",2021-05-21,"XX-500",1,2021-09-10 00:00:00,2021-09-10 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902515","191538","191538","1566","92245",2021-05-04,"XX-500",1,2021-10-26 00:00:00,2021-10-26 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902517","190572","190572","1566","92247",2021-05-19,"XX-500",1,2021-12-03 00:00:00,2021-12-03 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902519","191516","191516","1566","92249",2021-03-15,"XX-500",1,2022-02-09 00:00:00,2022-02-09 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902520","192938","192938","1566","92249",2021-08-11,"XX-500",1,2022-03-11 00:00:00,2022-03-11 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902560","193033","193033","1566","92271",2021-05-19,"XX-500",1,2022-01-20 00:00:00,2022-01-20 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
"4902561","190193","190193","1566","92272",2021-03-26,"XX-500",1,2022-02-22 00:00:00,2022-02-22 00:00:00,"0",,"179BA600DC5B82A79EAE4EAA99920BB6"
