"PersonalID","FirstName","MiddleName","LastName","NameSuffix","NameDataQuality","SSN","SSNDataQuality","DOB","DOBDataQuality","AmIndAKNative","Asian","BlackAfAmerican","NativeHIPacific","White","RaceNone","Ethnicity","Female","Male","NoSingleGender","Transgender","Questioning","GenderNone","VeteranStatus","YearEnteredService","YearSeparated","WorldWarII","KoreanWar","VietnamWar","DesertStorm","AfghanistanOEF","IraqOIF","IraqOND","OtherTheater","MilitaryBranch","DischargeStatus","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"90421","Wouldeye","Z","Obedient","",1,"300010348",1,1958-07-11,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2019-05-23 20:05:00,2022-02-24 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"90426","Parsley","X","Raspy","",1,"300010374",1,1962-02-01,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:29:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91007","Volcano","X","Punctual","",1,"300015029",1,1951-06-04,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2019-10-02 23:14:00,2019-10-02 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91065","Fenugreek","Z","Parallel","",2,"300015199",9,,9,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2020-08-21 15:55:00,2020-08-21 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91091","Nasturtium","T","Patronage","",1,"300015251",1,1976-12-30,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-09-17 16:36:00,2020-09-17 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91143","Surprise","R","Picturesque","",1,"300015369",1,1969-09-01,1,0,0,1,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-08-20 18:40:00,2022-02-28 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91177","Strength","T","Abiding","",1,"300015440",9,1944-06-27,1,0,0,0,0,0,9,9,0,1,0,0,0,,0,,,,,,,,,,,,,2018-11-30 17:24:00,2020-09-15 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91225","Odette","Z","Magical","",1,"300015563",1,1965-05-10,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-08-21 16:14:00,2020-08-28 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91468","Tangelo","F","Royal","",1,"300021416",1,1969-01-03,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-02-01 17:29:00,2021-02-01 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91472","Cocoa","X","Capricious","",1,"300021448",1,1980-04-26,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:46:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91523","Bayleaf","F","Fascinated","",1,"300021983",1,1969-07-02,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:32:00,2021-12-23 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91532","Paperback","F","Paddock","MSW, LISW",1,"300022046",1,1965-01-10,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:46:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91838","Mist","Y","Downtown","",1,"300003298",1,1974-12-09,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2020-08-21 16:15:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91928","Azalea","T","Paraphrase","",1,"300003673",1,1963-08-22,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:38:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"91934","Butterfly","Z","Puffy","MSW, LISW",1,"300003698",1,1973-02-28,1,0,0,0,0,1,,1,0,1,0,0,0,,0,,,,,,,,,,,,,2011-02-14 21:52:00,2016-11-03 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"92057","Ghost","Y","Peculiarity","",1,"300040727",1,1957-06-17,1,0,0,1,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-03-19 13:28:00,2021-08-11 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"92071","Coriander","Z","Phair","",1,"300040868",2,1988-11-21,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2014-01-22 20:07:00,2021-07-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"92218","Amazon","Y","Fireworks","",1,"300041777",99,1992-11-20,1,0,0,0,0,0,99,1,0,1,0,0,0,,0,,,,,,,,,,,,,2021-04-14 19:40:00,2021-04-14 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"92679","Pepper","Y","Father","",1,"300004537",1,1967-07-31,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-06-28 16:48:00,2021-06-28 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93258","Alphabet","","Performance","III",1,"300005039",1,1965-10-17,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2015-08-19 15:14:00,2015-08-19 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93293","Cupid","Y","Phosphorescent","",1,"300005111",1,1993-12-18,1,0,0,1,0,0,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:38:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93415","Shockproof","","Fairly","",1,"300056727",1,1981-12-24,1,0,0,0,0,1,,0,1,0,0,0,0,,0,,,,,,,,,,,,,2021-07-16 14:30:00,2021-07-16 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93474","Turtle","X","Pieplate","",1,"300057281",1,1954-07-23,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-27 17:58:00,2021-09-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93485","Scarlett","X","Parochial","",1,"300057351",1,1967-02-21,1,0,0,1,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-27 17:53:00,2021-09-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93690","Lime","Y","Kissing","",1,"300006511",1,1968-03-08,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:32:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"93723","Laboratory","Z","Fluffy","",1,"300006771",1,1965-06-19,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2011-02-14 21:59:00,2019-06-18 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"94057","Amber","T","Drainpipe","",1,"300009280",1,1965-07-08,1,0,0,0,0,1,,0,0,1,0,0,0,,0,,,,,,,,,,,,,2021-09-30 18:39:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
