"ExitID","EnrollmentID","PersonalID","ExitDate","Destination","OtherDestination","HousingAssessment","SubsidyInformation","ProjectCompletionStatus","EarlyExitReason","ExchangeForSex","ExchangeForSexPastThreeMonths","CountOfExchangeForSex","AskedOrForcedToExchangeForSex","AskedOrForcedToExchangeForSexPastThreeMonths","WorkplaceViolenceThreats","WorkplacePromiseDifference","CoercedToContinueWork","LaborExploitPastThreeMonths","CounselingReceived","IndividualCounseling","FamilyCounseling","GroupCounseling","SessionCountAtExit","PostExitCounselingPlan","SessionsInPlan","DestinationSafeClient","DestinationSafeWorker","PosAdultConnections","PosPeerConnections","PosCommunityConnections","AftercareDate","AftercareProvided","EmailSocialMedia","Telephone","InPersonIndividual","InPersonGroup","CMExitReason","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"181636","181636","76773",2021-08-01,16,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181637","181637","76774",2021-08-24,1,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181637_26169","181637_26169","76775",2021-08-01,18,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181638","181638","76776",2021-08-01,14,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181639","181639","76777",2021-08-01,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181640","181640","76778",2021-08-24,6,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181640_26170","181640_26170","76780",2021-08-01,15,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181640_26171","181640_26171","76790",2021-03-15,7,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181641","181641","76779",2021-08-01,3,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181642","181642","76781",2021-08-01,2,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181642_26172","181642_26172","76782",2021-08-01,32,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181643","181643","76783",2021-08-01,13,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181643_26173","181643_26173","76784",2021-08-01,23,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181643_26174","181643_26174","76785",2021-08-01,22,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181644","181644","76786",2021-08-01,12,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181645","181645","76787",2021-08-01,26,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181646","181646","76788",2021-08-01,27,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181647","181647","76789",2021-08-01,28,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E79AAC483B90809B4FDFFB272AA252BD"
"181648","181648","76791",2021-08-01,31,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181648_26175","181648_26175","76792",2021-08-01,33,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181649","181649","76793",2021-08-01,34,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181649_26176","181649_26176","76794",2021-08-01,10,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181649_26177","181649_26177","76796",2021-08-01,20,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181650","181650","76795",2021-08-01,5,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181651","181651","76797",2021-08-01,21,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181652","181652","76798",2021-08-01,11,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181653","181653","76799",2021-08-01,4,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181654","181654","76800",2021-08-01,30,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181655","181655","76801",2021-08-24,25,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181656","181656","76802",2021-08-01,17,"Campground",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181657","181657","76803",2021-08-01,24,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181658","181658","76804",2021-08-01,8,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181659","181659","76805",2021-08-01,29,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E79AAC483B90809B4FDFFB272AA252BD"
"181660","181660","76806",2021-08-01,9,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
"181661","181661","76807",2021-08-01,99,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E79AAC483B90809B4FDFFB272AA252BD"
