"EnrollmentCoCID","EnrollmentID","HouseholdID","ProjectID","PersonalID","InformationDate","CoCCode","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4900345","192853","192853","1567","90449",2019-01-28,"XX-500",1,2020-11-09 00:00:00,2020-11-09 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900391","190295","190295","1567","90488",2020-06-17,"XX-500",1,2020-06-17 00:00:00,2020-06-17 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900436","192863","192863","1567","90529",2018-08-14,"XX-500",1,2018-11-26 00:00:00,2018-11-26 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900484","192017","192017","1567","90574",2018-08-16,"XX-500",1,2021-11-19 00:00:00,2021-11-19 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900513","193046","193046","1567","90601",2017-05-26,"XX-500",1,2020-11-09 00:00:00,2020-11-09 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900663","193045","193045","1567","90730",2016-04-04,"XX-500",1,2018-10-22 00:00:00,2018-10-22 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900835","193194","193194","1567","90882",2016-10-31,"XX-500",1,2017-07-10 00:00:00,2017-07-10 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900872","192931","192931","1567","90910",2019-09-24,"XX-500",1,2020-11-09 00:00:00,2020-11-09 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900949","193016","193016","1567","90973",2019-12-30,"XX-500",1,2021-01-06 00:00:00,2021-01-06 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4900993","193018","193018","1567","91015",2020-01-13,"XX-500",1,2020-01-15 00:00:00,2020-01-15 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901006","191193","191193","1567","91027",2019-10-09,"XX-500",1,2019-10-09 00:00:00,2019-10-09 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901009","193111","193111","1567","91030",2019-11-14,"XX-500",1,2020-11-17 00:00:00,2020-11-17 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901024","193022","193022","1567","91044",2019-11-21,"XX-500",1,2020-08-04 00:00:00,2020-08-04 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901037","192937","192937","1567","91056",2019-12-31,"XX-500",1,2021-11-16 00:00:00,2021-11-16 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901110","192922","192922","1567","91125",2020-02-26,"XX-500",1,2020-02-26 00:00:00,2020-02-26 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901126","190037","190037","1567","91141",2020-10-08,"XX-500",1,2020-10-13 00:00:00,2020-10-13 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901278","190116","190116","1567","91272",2020-12-09,"XX-500",1,2021-09-30 00:00:00,2021-09-30 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4901538","192180","192180","1567","91469",2020-01-13,"XX-500",1,2020-11-09 00:00:00,2020-11-09 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4902059","193199","193199","1567","91880",2018-01-18,"XX-500",1,2018-10-26 00:00:00,2018-10-26 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
"4902180","192909","192909","1567","91963",2016-12-16,"XX-500",1,2017-11-21 00:00:00,2017-11-21 00:00:00,"0",,"9AE541577FC04ED9102C5FEAE776D111"
