"ExitID","EnrollmentID","PersonalID","ExitDate","Destination","OtherDestination","HousingAssessment","SubsidyInformation","ProjectCompletionStatus","EarlyExitReason","ExchangeForSex","ExchangeForSexPastThreeMonths","CountOfExchangeForSex","AskedOrForcedToExchangeForSex","AskedOrForcedToExchangeForSexPastThreeMonths","WorkPlaceViolenceThreats","WorkPlacePromiseDifference","CoercedToContinueWork","LaborExploitPastThreeMonths","CounselingReceived","IndividualCounseling","FamilyCounseling","GroupCounseling","SessionCountAtExit","PostExitCounselingPlan","SessionsInPlan","DestinationSafeClient","DestinationSafeWorker","PosAdultConnections","PosPeerConnections","PosCommunityConnections","AftercareDate","AftercareProvided","EmailSocialMedia","Telephone","InPersonIndividual","InPersonGroup","CMExitReason","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"181392","181392","76773",2021-08-01,16,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181393","181393","76774",2021-08-24,1,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181393_26088","181393_26088","76775",2021-08-01,18,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181394","181394","76776",2021-08-01,14,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181395","181395","76777",2021-08-01,19,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181396","181396","76778",2021-08-24,6,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181396_26089","181396_26089","76780",2021-08-01,15,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181396_26093","181396_26093","76790",2021-03-15,7,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181397","181397","76779",2021-08-01,3,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"E58D586BD82E4E5C9E08938F3EECDE91"
"181398","181398","76781",2021-08-01,2,"",99,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"E58D586BD82E4E5C9E08938F3EECDE91"
